preprocess,seed_a,seed_b,ari,nmi,label_agreement,centroid_cosine
raw_l2,8,18,0.01159193657601784,0.013244434527831559,0.38160846763245515,0.521500031153361
raw_l2,8,19,0.11180537272771943,0.11151333865998568,0.4853620277820831,0.6277443567911783
raw_l2,9,10,0.40662005386404976,0.3708726923006728,0.7523334025851826,0.8803014159202576
raw_l2,9,11,0.15349687713021784,0.14215424063751383,0.5386156005729217,0.6850551168123881
raw_l2,9,12,0.1817795042337281,0.1714356646258367,0.6020129204164345,0.7694716254870096
raw_l2,9,13,0.15384535360698648,0.1458918509751596,0.5363050071285436,0.7013694445292155
raw_l2,9,14,0.05451272397066367,0.04836601405640694,0.4325734316929439,0.5864784816900889
raw_l2,9,15,0.43315286002743625,0.3979733643312247,0.7667696650518894,0.8941766818364462
raw_l2,9,16,0.3763359437624083,0.3248491758916264,0.7396031539270745,0.8722361922264099
raw_l2,9,17,0.32572206646752205,0.29917138538783533,0.7033019941234859,0.8472616871198019
raw_l2,9,18,0.10773041771953551,0.10317454661721413,0.5304801571467359,0.6931169430414835
raw_l2,9,19,0.18871829858364494,0.1951659367617296,0.5401380420193839,0.6972866257031759
raw_l2,10,11,0.3121424701860652,0.279997055818874,0.6504518408350674,0.7672799030939738
raw_l2,10,12,0.3293441401698104,0.2872761266658082,0.7120585057209722,0.8468756079673767
raw_l2,10,13,0.19089753765794998,0.19602933519930096,0.5063013686583718,0.63735431432724
raw_l2,10,14,0.05401418325282998,0.04680540569005513,0.4800626124655527,0.6186615029970804
raw_l2,10,15,0.4531960148462571,0.39511025676176,0.7817698354334232,0.9003200729688009
raw_l2,10,16,0.440383675043424,0.38397619626022766,0.7645986745415912,0.8890877763430277
raw_l2,10,17,0.267586417022917,0.2542365259156599,0.6632689291135874,0.8156838019688925
raw_l2,10,18,0.28343687117780775,0.2421053702575232,0.673922721531719,0.7995407183965048
raw_l2,10,19,0.16884885766107208,0.16267318390167237,0.540948178731328,0.6844052275021871
raw_l2,11,12,0.2164636400881611,0.18697591010117806,0.5998342352562264,0.7347421050071716
raw_l2,11,13,0.19628970856994804,0.173550391594767,0.5676277284404154,0.6806368827819824
raw_l2,11,14,0.1485434364854794,0.1628704160527305,0.5404843012653302,0.6861386100451151
raw_l2,11,15,0.20964968984421675,0.19775084616676367,0.560094666178606,0.7030908068021139
raw_l2,11,16,0.20669424919076615,0.1774151866246788,0.5802920229564383,0.7194335659344991
raw_l2,11,17,0.1512949404201075,0.14414755187487094,0.5515195284718535,0.716347336769104
raw_l2,11,18,0.23267540314854135,0.20113541284300937,0.6120599347273841,0.7257641752560934
raw_l2,11,19,0.24143558741528268,0.21670941188888748,0.6278064861501798,0.752446194489797
raw_l2,12,13,0.18087090393670763,0.17501254704038005,0.5788322379449569,0.7206471761067709
raw_l2,12,14,0.08394915035966288,0.06887930725727055,0.49247847971305553,0.6360066334406534
raw_l2,12,15,0.1571099702166261,0.14805433878967267,0.5877910089115038,0.7472682992617289
raw_l2,12,16,0.2218341624251315,0.19675403118769116,0.6303083466066044,0.7843679587046305
raw_l2,12,17,0.10691968020763265,0.11385945820381868,0.4923080981793359,0.6846978465716044
raw_l2,12,18,0.3226819181972946,0.2886077265351727,0.6672349715242991,0.7860859036445618
raw_l2,12,19,0.077149282583531,0.08202398180039032,0.4574546317945133,0.6227287252744039
raw_l2,13,14,0.04734154310152557,0.04192380308375232,0.4660143802014459,0.6209064722061157
raw_l2,13,15,0.1696693356591606,0.17916037330436108,0.46543508298679925,0.6365535259246826
raw_l2,13,16,0.2597651085764295,0.2622349184146477,0.5657810124620352,0.6846530040105184
raw_l2,13,17,0.23740370205969846,0.26704412152362517,0.5752948974577976,0.7362940708796183
raw_l2,13,18,0.20309469250860748,0.18759092931776222,0.552267008748817,0.6486630837122599
raw_l2,13,19,0.17496306083937058,0.17385846895347445,0.51928773923491,0.6784386535485586
raw_l2,14,15,0.05943322299570922,0.0529094819981127,0.4470316788736791,0.5846622188886007
raw_l2,14,16,0.05061390256489995,0.041000818187350005,0.46443917544131563,0.6060652931531271
raw_l2,14,17,0.0700059285636961,0.06398348786831233,0.43762112203384984,0.5748527348041534
raw_l2,14,18,0.09745882463850002,0.0787288771291443,0.4803066427912672,0.5866388479868571
raw_l2,14,19,0.07443218851444212,0.07189312294290126,0.48804746060064436,0.6394198735555013
raw_l2,15,16,0.3040377541771337,0.27368461131502186,0.6884018541907811,0.8326326012611389
raw_l2,15,17,0.38337355242415294,0.3385512736345067,0.7334144569280979,0.8566307226816813
raw_l2,15,18,0.22482842789945087,0.19056072790515588,0.6355956703304193,0.7633442878723145
raw_l2,15,19,0.3128308919823828,0.3200714706363856,0.6196699434882926,0.7453183134396871
raw_l2,16,17,0.23032811670270095,0.22703552426765686,0.608446746976827,0.7668883403142294
raw_l2,16,18,0.20002955188266652,0.17826928212926516,0.5372041819323025,0.6790332198143005
raw_l2,16,19,0.16016854821554935,0.15069687326649486,0.5186446863495812,0.6826774676640829
raw_l2,17,18,0.11714921988390128,0.10553628030754003,0.5431983142121283,0.7051575382550558
raw_l2,17,19,0.2578483585628619,0.24871896920465214,0.5820771817355392,0.7263437708218893
raw_l2,18,19,0.09574222848790954,0.08424670606128389,0.4611634530510936,0.587918778260549
center_l2,0,1,0.09244616198538906,0.09286815976350013,0.4798493607394778,0.2757384131352107
center_l2,0,2,0.1397820171708684,0.16583883698755916,0.46338061146085124,0.2579036056995392
center_l2,0,3,0.019252754237679328,0.018211710076325573,0.38452693841971675,0.12925738344589868
center_l2,0,4,0.06355917263697759,0.06614189460021232,0.42631768131618086,0.23389322062333426
center_l2,0,5,0.051570919720768604,0.048186069324195675,0.4386829837214185,0.24047818717857203
center_l2,0,6,0.1326397153821959,0.1214046500728664,0.5262535958747883,0.40126902361710864
center_l2,0,7,0.09732825589610593,0.09484403579148397,0.47217559630788714,0.2982590099175771
center_l2,0,8,0.1296708954655368,0.1327421003521612,0.4995773438728052,0.3412844041983287
center_l2,0,9,0.0960286093596161,0.10815897039324683,0.46441169454878023,0.2996470481157303
center_l2,0,10,0.03706670027737835,0.036671577918536216,0.43036616640449893,0.23433173075318336
center_l2,0,11,0.05461155423620915,0.05400303216233293,0.44401207840188717,0.23396246631940207
center_l2,0,12,0.07469389937960111,0.07487941959894359,0.44307552958428004,0.2367191587885221
center_l2,0,13,0.0993015690780298,0.09956307858042553,0.4550484048441119,0.2838536463677883
center_l2,0,14,0.12420457685245445,0.12205387418079085,0.5130407827437583,0.36954336365063983
center_l2,0,15,0.05037971754900658,0.05098750794162708,0.40575867599258236,0.16939290861288706
center_l2,0,16,0.05182597874426522,0.04692928448824177,0.4597344466392517,0.2745469907919566
center_l2,0,17,0.0774252999412044,0.07666722401792174,0.4897468789950348,0.3335456798473994
