task,partition_seed,train_seed,eval_seed,regional_percent,global_percent,delta_pp,regional_source,regional_sha256,global_source,global_sha256
reacher,1,625,1,82.0,76.0,6.0,experiments/reacher/matrix_k4_long/eval/controlled_parc/partition1_train625/eval1/results.json,128fdeb93cb8592d6a39e5be3308094d3e350da147c5588858fb14005e9d900f,experiments/reacher/matrix_k4_long/eval/global/train625/eval1/results.json,5a96154ca21e5314ddf8da9d82ea69273a56d3d23c51ac326dff0d188e23ca62
reacher,1,625,2,82.0,86.0,-4.0,experiments/reacher/matrix_k4_long/eval/controlled_parc/partition1_train625/eval2/results.json,ee48bf18694d297d9fbad7089cac2fe679fb4fcd2a623956b6b6c8533fa1ad10,experiments/reacher/matrix_k4_long/eval/global/train625/eval2/results.json,6063269a05c418282d8ed4f49bbfe68b68c2affc793e70f8dbcf47c9ab4da506
reacher,1,625,3,80.0,84.0,-4.0,experiments/reacher/matrix_k4_long/eval/controlled_parc/partition1_train625/eval3/results.json,20e992028ead6d3e47540d8159180d6565cf19978332c3fb866805d91841e41e,experiments/reacher/matrix_k4_long/eval/global/train625/eval3/results.json,d35d903244da4ae7ff582c8f19a82e8225dec4e5241993e4f1c1e8847470b2b7
reacher,1,625,4,76.0,76.0,0.0,experiments/reacher/matrix_k4_long/eval/controlled_parc/partition1_train625/eval4/results.json,ab297c26531453a27053adca01bc59116ede693d395ea87a4646a44262d14734,experiments/reacher/matrix_k4_long/eval/global/train625/eval4/results.json,4b9a568e2756cea8979f66967afb2453708d31526d0c80e4e6a854f0bbf28cb9
reacher,2,0,0,76.0,66.0,10.0,experiments/reacher/matrix_k4_long/eval/controlled_parc/partition2_train0/eval0/results.json,6e11b7d4b3f05148d3bec382b55b2801f5a8b8807747f385b37cc8d0c3e85f33,experiments/reacher/matrix_k4_long/eval/global/train0/eval0/results.json,90b02f54a2e3a6a4e368097c36b3c3f2c64d6722617d145d369e8892c35d1299
reacher,2,0,1,70.0,76.0,-6.0,experiments/reacher/matrix_k4_long/eval/controlled_parc/partition2_train0/eval1/results.json,952e834f344f7e583525358363adf9b5aba53f1fc1a4f90755a9cd3a7268fa27,experiments/reacher/matrix_k4_long/eval/global/train0/eval1/results.json,6f2f308baddd79753802d3969a75940a052558bf97c1ada39868f4e07a319871
reacher,2,0,2,82.0,82.0,0.0,experiments/reacher/matrix_k4_long/eval/controlled_parc/partition2_train0/eval2/results.json,d3406e93a956478f70dcb3ef5c4dd52790729cb864760a61631c993d459f2e24,experiments/reacher/matrix_k4_long/eval/global/train0/eval2/results.json,74e11c07be865cead074ca10b2c458f652d4f8933496455886641d6f63097f40
reacher,2,0,3,82.0,82.0,0.0,experiments/reacher/matrix_k4_long/eval/controlled_parc/partition2_train0/eval3/results.json,d875d422aff25299969f2093fb53f04f4a5acd1ceb14ea53a759c01e61532f71,experiments/reacher/matrix_k4_long/eval/global/train0/eval3/results.json,27698a1cb76890709960f6875af79da23af97d0adc55f90cf14574df49866b9b
reacher,2,0,4,82.0,82.0,0.0,experiments/reacher/matrix_k4_long/eval/controlled_parc/partition2_train0/eval4/results.json,d8e766497f4f5d5e168378c1c20b9d166a0a34d85e01f60de1b045d4d699c3bb,experiments/reacher/matrix_k4_long/eval/global/train0/eval4/results.json,ce427d35f381a40fc9eb4b4cb91aa83f23f54a044201effc6f2ef115b6cf1547
reacher,2,42,0,74.0,70.0,4.0,experiments/reacher/matrix_k4_long/eval/controlled_parc/partition2_train42/eval0/results.json,d9cb7bbc4d5239f0a5810556f8c7b0bf28f5369e3b77d8d8193e9dfd537c4008,experiments/reacher/matrix_k4_long/eval/global/train42/eval0/results.json,a3826cf545eb1f597bac7674306ed0d2edc196a23de51743ffc6e8fb9e437179
reacher,2,42,1,80.0,84.0,-4.0,experiments/reacher/matrix_k4_long/eval/controlled_parc/partition2_train42/eval1/results.json,d8bf8fdd07f214937130a230e48434508557247309e7e1c226a8b38482f08504,experiments/reacher/matrix_k4_long/eval/global/train42/eval1/results.json,51b0d5ec63b2686a6ad735e2ac4310a7813357e739f4f0dd256f0a08a30398ea
