preprocess,seed_a,seed_b,ari,nmi,label_agreement,centroid_cosine
raw_l2,9,17,0.368250213413819,0.33118375938469224,0.7320470077155354,0.8657186031341553
raw_l2,9,18,0.10631057619230515,0.10168803353430167,0.5314408891497742,0.6935955484708151
raw_l2,9,19,0.19637176584760496,0.19699169046001017,0.5519647189309274,0.7057340343793234
raw_l2,10,11,0.3126900802723452,0.28049621577438594,0.6507607260671655,0.7676340738932291
raw_l2,10,12,0.3295115313735939,0.28743138920051914,0.7121420476342799,0.8468822836875916
raw_l2,10,13,0.19085191500105658,0.19556183604892274,0.5070422535211268,0.6375642021497091
raw_l2,10,14,0.05403527513062499,0.04682054969946894,0.4800988872436995,0.6186991333961487
raw_l2,10,15,0.4391588520896894,0.3829133559562361,0.7750776884831976,0.8936788439750671
raw_l2,10,16,0.39813334954492874,0.351730769145264,0.7460435759016756,0.8679408232371012
raw_l2,10,17,0.2744754116879321,0.25769838874708895,0.6684727109240944,0.8204830884933472
raw_l2,10,18,0.2835006428260411,0.24216932629111848,0.673943607010046,0.7995497981707255
raw_l2,10,19,0.2420562976396246,0.21865079301241944,0.5862982468289798,0.7168304324150085
raw_l2,11,12,0.21679073538103513,0.1872937414217112,0.5997924642995726,0.7347389062245687
raw_l2,11,13,0.19824633653469956,0.17499244817066417,0.5701273904254371,0.6831269065539042
raw_l2,11,14,0.1483925864656888,0.16268699314180057,0.5402710495392553,0.6859234174092611
raw_l2,11,15,0.2206956984487186,0.2064952013717311,0.57975009975564,0.7188936273256937
raw_l2,11,16,0.1628795893867642,0.14991412699544757,0.5193075254775354,0.6500478188196818
raw_l2,11,17,0.15044853035139158,0.14223486515816797,0.5549645331600938,0.7205387155214945
raw_l2,11,18,0.23324536825990846,0.2016294760757373,0.6123479344811552,0.725994348526001
raw_l2,11,19,0.33792804198108295,0.2877697275152982,0.7035614137490203,0.8222653667132059
raw_l2,12,13,0.18048563003291737,0.1747398833346434,0.578758589152962,0.7208935221036276
raw_l2,12,14,0.08391524358378978,0.06881786150266359,0.4920838540962469,0.6354599396387736
raw_l2,12,15,0.14029610031542186,0.1332409200972186,0.568412582731227,0.7283695936203003
raw_l2,12,16,0.14921353710332827,0.14613184979592578,0.5607772915491859,0.7216931581497192
raw_l2,12,17,0.10330383498833876,0.10987401564634373,0.4925884032831972,0.6859827240308126
raw_l2,12,18,0.3230414456054713,0.28888406342974743,0.6675922231272596,0.7864434719085693
raw_l2,12,19,0.11052788309605686,0.10397355999953842,0.5039083325363874,0.6641723314921061
raw_l2,13,14,0.049232461571908595,0.04370360079762988,0.46846897352270966,0.6241089900334676
raw_l2,13,15,0.1764032596094795,0.18157223738180947,0.45843405080447563,0.5802512466907501
raw_l2,13,16,0.18083616430132346,0.19256938693305184,0.45549909148169276,0.5972005228201548
raw_l2,13,17,0.2394964076311214,0.2662585148943798,0.5854012704966237,0.7448830207188925
raw_l2,13,18,0.20236820398058875,0.1864775432253005,0.553013389790079,0.6492512424786886
raw_l2,13,19,0.18287597244503198,0.18464427372626832,0.4795459716858868,0.6257073481877645
raw_l2,14,15,0.0642188928574928,0.05684217851297816,0.44481561969962286,0.5777799288431803
raw_l2,14,16,0.10422929332540677,0.09301858179544997,0.4995817408156109,0.6361656586329142
raw_l2,14,17,0.05913609178153073,0.056091592635268264,0.4241082175563331,0.5633743306001028
raw_l2,14,18,0.09747176281873156,0.07873983968368371,0.4803198336196842,0.5866357088088989
raw_l2,14,19,0.10784585297513097,0.10041544717860947,0.5345429322991724,0.68262779712677
raw_l2,15,16,0.3129206157422825,0.27463027859958916,0.6941420630235797,0.823611855506897
raw_l2,15,17,0.42034296699786455,0.3726872912544382,0.7573701005690743,0.8745612502098083
raw_l2,15,18,0.2561989321509603,0.21144688131415648,0.6609649310834177,0.7813982168833414
raw_l2,15,19,0.3541030878050204,0.3532667252060211,0.6451821048824752,0.7569276293118795
raw_l2,16,17,0.25748792266924714,0.2582695038396561,0.6301082857089466,0.7784163951873779
raw_l2,16,18,0.14292023249553523,0.12154934430459884,0.5112006621795865,0.6309110522270203
raw_l2,16,19,0.2509167299313399,0.22888731839992305,0.6115323015907039,0.7496784528096517
raw_l2,17,18,0.11152339621886251,0.10194713496034467,0.5381308376285968,0.7020836671193441
