task,seed,knn,global_idx,umap_1,umap_2,aligned_cluster,agrees_with_nominal
tworoom,0,27,43407,11.41873074,-4.79433012,1,1
tworoom,0,27,43418,4.48640442,-3.09338379,1,1
tworoom,0,27,43426,1.62252069,3.60177445,2,1
tworoom,0,27,43442,8.91396713,-4.86967707,1,1
tworoom,0,27,43538,13.47225571,-1.54539263,1,1
tworoom,0,27,43552,-0.46815783,-5.15765190,1,1
tworoom,0,27,43568,-1.81836867,-3.13768077,1,1
tworoom,0,27,43605,-3.26891661,9.93297100,2,1
tworoom,0,27,43607,-3.56311679,9.85984993,2,1
tworoom,0,27,43632,10.66135502,14.56529140,3,1
tworoom,0,27,43723,-3.76065350,9.15902710,2,1
tworoom,0,27,43818,-4.51133776,0.65710849,2,1
tworoom,0,27,43826,-4.97623682,0.87197536,2,1
tworoom,0,27,43997,5.72850609,-4.37287760,1,1
tworoom,0,27,43998,7.99888372,-5.38069439,1,1
tworoom,0,27,44058,5.19622374,-3.55730247,1,1
tworoom,0,27,44089,-3.37420368,3.28645134,2,1
tworoom,0,27,44170,5.68783808,-5.08053589,1,1
tworoom,0,27,44180,8.10361099,-5.18110418,1,1
tworoom,0,27,44227,-0.51456684,4.52921724,2,1
tworoom,0,27,44330,-3.48412013,-1.34878063,1,1
tworoom,0,27,44384,3.49408245,-6.27329016,1,1
tworoom,0,27,44415,15.71428490,12.88867569,3,1
tworoom,0,27,44449,13.16773319,9.71919060,3,1
tworoom,0,27,44460,12.72997189,5.35441875,3,1
tworoom,0,27,44472,12.84897518,0.94134629,1,1
tworoom,0,27,44483,13.57824898,-4.34441376,1,1
tworoom,0,27,44502,-3.30563068,16.79561234,2,1
tworoom,0,27,44526,-4.33544207,11.33061314,2,1
tworoom,0,27,44537,1.86053550,2.78525352,1,0
tworoom,0,27,44627,-1.09395254,-1.48574340,1,1
tworoom,0,27,44709,-2.29951119,2.68826437,2,1
tworoom,0,27,44737,3.80618739,-0.93393326,1,1
tworoom,0,27,44785,9.91650772,-1.56051278,1,1
tworoom,0,27,44798,5.57473326,-2.41658258,1,1
tworoom,0,27,44800,4.99293280,-2.52919340,1,1
tworoom,0,27,44846,-3.78301215,13.19938660,2,1
tworoom,0,27,44934,11.09535694,13.73374557,3,1
tworoom,0,27,45058,8.61770725,8.05594826,3,1
tworoom,0,27,45062,8.51970482,5.52155256,3,1
tworoom,0,27,45093,0.56716520,4.68089581,2,1
tworoom,0,27,45149,8.08252335,12.06946659,3,1
tworoom,0,27,45257,2.22688937,-0.36557421,1,1
tworoom,0,27,45265,4.87827206,-4.13765526,1,1
tworoom,0,27,45319,13.05530071,12.19917107,3,1
tworoom,0,27,45341,-1.70914316,4.62603712,2,1
tworoom,0,27,45405,6.41937828,-5.24826241,1,1
tworoom,0,27,45415,5.98885965,-3.86759305,1,1
tworoom,0,27,45417,4.62820673,-0.69655198,1,1
tworoom,0,27,45434,-1.11105919,7.64943552,2,1
tworoom,0,27,45439,-1.25341916,8.75211716,2,1
tworoom,0,27,45456,-0.76491171,15.52555275,2,1
tworoom,0,27,45503,15.92060280,13.12988567,3,1
tworoom,0,27,45542,14.90104389,7.68408298,3,1
tworoom,0,27,45562,11.79066467,9.99735355,3,1
tworoom,0,27,45653,12.52107239,13.12565422,3,1
tworoom,0,27,45754,10.46642303,11.70579338,3,1
tworoom,0,27,45871,-3.73472476,4.41427374,2,1
tworoom,0,27,45922,8.58686447,6.87039995,3,1
tworoom,0,27,45939,11.21607208,12.20870209,3,1
tworoom,0,27,45950,13.17467690,12.15537930,3,1
tworoom,0,27,45981,12.57940006,4.48097897,3,1
tworoom,0,27,45987,10.72120476,-3.18959856,1,1
tworoom,0,27,45989,10.72121048,-3.18942165,1,1
tworoom,0,27,45991,11.51675701,-3.71078777,1,1
tworoom,0,27,46017,12.70414257,-2.35495543,1,1
