preprocess,seed_a,seed_b,ari,nmi,label_agreement,centroid_cosine,restart_budget
zscore_kmeanspp_R5,3,5,0.10964217180501389,0.11617749517687312,0.4821962289620027,0.33824318399031955,5
zscore_kmeanspp_R5,3,6,0.24741871764674828,0.22525657039183614,0.6386746295300877,0.5873286426067352,5
zscore_kmeanspp_R5,3,7,0.14741845230359824,0.13698760865113238,0.553111221767505,0.45266005396842957,5
zscore_kmeanspp_R5,3,8,0.15865337682896746,0.14808312431256881,0.5508786740579276,0.42776105801264447,5
zscore_kmeanspp_R5,3,9,0.19872882585575327,0.17704178285576183,0.6094888224217702,0.5519225796063741,5
zscore_kmeanspp_R5,3,10,0.23804113045877548,0.24015497158453816,0.5748376154060082,0.49951454003651935,5
zscore_kmeanspp_R5,3,11,0.19775102124340843,0.1824353045223733,0.5717366714923114,0.4793495138486226,5
zscore_kmeanspp_R5,3,12,0.16926432941377414,0.1805209341636123,0.5312793015016659,0.4163776934146881,5
zscore_kmeanspp_R5,3,13,0.10941517303917951,0.10301734082040377,0.5238220865032542,0.3851185242335002,5
zscore_kmeanspp_R5,3,14,0.2357092946452126,0.23899337655454772,0.6208164463248703,0.5554924011230469,5
zscore_kmeanspp_R5,3,15,0.16955379350276975,0.16890642395441366,0.5444624352687576,0.43524550398190814,5
zscore_kmeanspp_R5,3,16,0.14675916540238468,0.13268166121823677,0.5306901111657065,0.4291108349959056,5
zscore_kmeanspp_R5,3,17,0.2458240712690332,0.24906420244227687,0.5759148663933966,0.46547261873881024,5
zscore_kmeanspp_R5,3,18,0.3369555057950359,0.31786106573962736,0.7091982944258857,0.6969219843546549,5
zscore_kmeanspp_R5,3,19,0.10303359667801286,0.10144973796656916,0.4790227354920124,0.3008873512347539,5
zscore_kmeanspp_R5,4,5,0.5143504162465927,0.4469288134202232,0.8097948496410445,0.8417487541834513,5
zscore_kmeanspp_R5,4,6,0.48718125579184973,0.4308105953837427,0.7919344679644243,0.839512844880422,5
zscore_kmeanspp_R5,4,7,0.6511628076515704,0.5750081657912043,0.8710057896744393,0.9183880090713501,5
zscore_kmeanspp_R5,4,8,0.1849394259000865,0.194369200890483,0.572508334954706,0.48545662065347034,5
zscore_kmeanspp_R5,4,9,0.4238203244755269,0.3698934612896633,0.7651032237285416,0.7897634506225586,5
zscore_kmeanspp_R5,4,10,0.3171368047743627,0.28877782386113915,0.7002472181092486,0.7010271946589152,5
zscore_kmeanspp_R5,4,11,0.3082381439999559,0.2928200655511385,0.6810204864557673,0.6732016007105509,5
zscore_kmeanspp_R5,4,12,0.48390298339845245,0.4341992764053422,0.7922191700110913,0.8290586868921915,5
zscore_kmeanspp_R5,4,13,0.1361971617935177,0.16402061124085623,0.4589407984628288,0.27837394674619037,5
zscore_kmeanspp_R5,4,14,0.4406481034392278,0.40068036275923913,0.7701113415841965,0.7945223649342855,5
zscore_kmeanspp_R5,4,15,0.4657405137919852,0.4223052831023815,0.7806409203680681,0.8014737764994303,5
zscore_kmeanspp_R5,4,16,0.39410620136982527,0.3384923415580615,0.7516002123723375,0.781030019124349,5
zscore_kmeanspp_R5,4,17,0.22109992114986793,0.22657880696536692,0.6073123357329648,0.5565902590751648,5
zscore_kmeanspp_R5,4,18,0.27260243763621367,0.2575850040645696,0.6669084985209783,0.6418467859427134,5
zscore_kmeanspp_R5,4,19,0.11836055001465338,0.14830184912466118,0.4740915641354566,0.29252614080905914,5
zscore_kmeanspp_R5,5,6,0.34974740654476166,0.30582295189094383,0.7178580732816473,0.7360597848892212,5
zscore_kmeanspp_R5,5,7,0.5021667978247047,0.4411964197294663,0.8032708857531359,0.8409215410550436,5
zscore_kmeanspp_R5,5,8,0.1292004648443273,0.13104339238179186,0.5291160056412776,0.42206140359242755,5
zscore_kmeanspp_R5,5,9,0.4847460271784586,0.4261754267063561,0.7955553503648913,0.8284832437833151,5
zscore_kmeanspp_R5,5,10,0.2703387252479501,0.24569407251506858,0.6644484090212076,0.6298983494440714,5
zscore_kmeanspp_R5,5,11,0.2183535714332116,0.2155460052157056,0.6154082066738996,0.571267823378245,5
zscore_kmeanspp_R5,5,12,0.2578395139883452,0.23852309663014915,0.6548026157412751,0.6308823029200236,5
zscore_kmeanspp_R5,5,13,0.15878295023901717,0.20026705777348974,0.4626089479984567,0.2832802931467692,5
zscore_kmeanspp_R5,5,14,0.2416677929384818,0.21486305019827728,0.6514246644308213,0.6219250857830048,5
zscore_kmeanspp_R5,5,15,0.46834798066843497,0.4278304788260169,0.7854588704473779,0.8178767363230387,5
zscore_kmeanspp_R5,5,16,0.2891131442988111,0.2530104974225424,0.6803378610851875,0.6732569535573324,5
zscore_kmeanspp_R5,5,17,0.1739965080059211,0.18676624523965002,0.544054618823532,0.4500921865304311,5
zscore_kmeanspp_R5,5,18,0.19622910822888212,0.19395543937340537,0.5981930763540111,0.5390447576840719,5
zscore_kmeanspp_R5,5,19,0.10611523128265364,0.13231034435702027,0.45372932200241173,0.2690370927254359,5
zscore_kmeanspp_R5,6,7,0.3969795741270288,0.3396876695703678,0.7497216185586162,0.7967416644096375,5
zscore_kmeanspp_R5,6,8,0.2867563075148878,0.2667955838634466,0.6633777534480276,0.6210030814011892,5
zscore_kmeanspp_R5,6,9,0.4541432158430853,0.3900789910750773,0.7773586025636375,0.8161903619766235,5
zscore_kmeanspp_R5,6,10,0.3106299389967277,0.27978777589749193,0.6880808773659675,0.6768277287483215,5
zscore_kmeanspp_R5,6,11,0.47925547174888866,0.4248197484321236,0.7841650700268104,0.8040354053179423,5
zscore_kmeanspp_R5,6,12,0.2707950734138902,0.24041281004609244,0.6622301513757485,0.6594610810279846,5
zscore_kmeanspp_R5,6,13,0.1780231961587346,0.205558918575383,0.5304043098833381,0.4063815375169118,5
zscore_kmeanspp_R5,6,14,0.2680784114391839,0.23456809636844403,0.6670832769975036,0.6679314176241556,5
zscore_kmeanspp_R5,6,15,0.4098045639989698,0.3600607145466565,0.7425381132498574,0.7640302975972494,5
zscore_kmeanspp_R5,6,16,0.3298199343236773,0.28407988740219375,0.7119331928510106,0.7280631065368652,5
zscore_kmeanspp_R5,6,17,0.2891546683172146,0.26006048124919046,0.6741755457430448,0.6640812357266744,5
zscore_kmeanspp_R5,6,18,0.22548943653096595,0.20957147698801631,0.6169922053196413,0.5707625647385915,5
zscore_kmeanspp_R5,6,19,0.16700645645094586,0.18570310771094878,0.5335876964746412,0.3967573940753937,5
zscore_kmeanspp_R5,7,8,0.12858076206282792,0.13131139275283968,0.5157690857546747,0.39399998386700946,5
zscore_kmeanspp_R5,7,9,0.5239762106425896,0.4784312253829382,0.8089979037575173,0.850410004456838,5
zscore_kmeanspp_R5,7,10,0.26812735171590674,0.24477997462946477,0.6668150634863579,0.6580084562301636,5
zscore_kmeanspp_R5,7,11,0.255199542118078,0.24477697994525704,0.6407444903558556,0.6182493766148885,5
zscore_kmeanspp_R5,7,12,0.42798352975432974,0.3732155872151368,0.7637412706944862,0.7775174379348755,5
zscore_kmeanspp_R5,7,13,0.17343789841417112,0.20602150652852705,0.517734519188808,0.38383719325065613,5
zscore_kmeanspp_R5,7,14,0.40713025051862034,0.351270374491002,0.7543680878685051,0.7691568930943807,5
zscore_kmeanspp_R5,7,15,0.4379384513371303,0.3807278598956596,0.7726879500683175,0.8003914554913839,5
zscore_kmeanspp_R5,7,16,0.45349824624060175,0.3950972303254134,0.7767254427996214,0.8202229142189026,5
zscore_kmeanspp_R5,7,17,0.1841412822791308,0.19879704808808388,0.5561220283536857,0.46398499608039856,5
zscore_kmeanspp_R5,7,18,0.25777281038279054,0.23544605081355058,0.6524942207682998,0.6283481121063232,5
zscore_kmeanspp_R5,7,19,0.13670818914479074,0.1713090062020866,0.45239045291808605,0.2695316734413306,5
zscore_kmeanspp_R5,8,9,0.1951344168475733,0.17349761326261914,0.6111255843811798,0.5549978613853455,5
zscore_kmeanspp_R5,8,10,0.16451174071624947,0.15550090057916618,0.543698466456273,0.4263398398955663,5
zscore_kmeanspp_R5,8,11,0.29961384943970987,0.2688001497993822,0.6814239059581872,0.6552696228027344,5
zscore_kmeanspp_R5,8,12,0.14594037519077727,0.15493494028222074,0.5122955009381976,0.3804721732934316,5
zscore_kmeanspp_R5,8,13,0.22822093332423402,0.21182537646621144,0.6287188517823558,0.5671513974666595,5
zscore_kmeanspp_R5,8,14,0.13376649918917588,0.1356836968877736,0.5024397536392946,0.3671112060546875,5
zscore_kmeanspp_R5,8,15,0.23097809016353188,0.22277529624126968,0.6006630589750946,0.5232879320780436,5
zscore_kmeanspp_R5,8,16,0.15609335440714114,0.1615193205360457,0.5144467052058703,0.34459049503008526,5
zscore_kmeanspp_R5,8,17,0.40525841108071226,0.35173238985154437,0.7519684563323121,0.7582849661509196,5
zscore_kmeanspp_R5,8,18,0.2290057446590198,0.21149269140645208,0.6265379681507448,0.5655061701933543,5
zscore_kmeanspp_R5,8,19,0.42610353995925465,0.3767185332389075,0.7569908642520855,0.7444870869318644,5
zscore_kmeanspp_R5,9,10,0.24239763009494206,0.2348112289710108,0.635452769689235,0.60990771651268,5
zscore_kmeanspp_R5,9,11,0.28485090876632985,0.2560901970732841,0.6730554245633011,0.6588375369707743,5
zscore_kmeanspp_R5,9,12,0.2100970311687211,0.19077317760528636,0.6263071286534473,0.5922242800394694,5
zscore_kmeanspp_R5,9,13,0.18892725086512713,0.2238753696722075,0.5299382339459374,0.40508876244227093,5
zscore_kmeanspp_R5,9,14,0.23201170513752756,0.2102040613728642,0.6414348103763453,0.6145708163579305,5
zscore_kmeanspp_R5,9,15,0.5027575053114884,0.45282461839613225,0.8046735105081437,0.8380757371584574,5
zscore_kmeanspp_R5,9,16,0.27007902355384833,0.23775272200358918,0.6648683170591487,0.6573070287704468,5
zscore_kmeanspp_R5,9,17,0.1914208374543822,0.18541521447572476,0.5973609549280385,0.53496785958608,5
zscore_kmeanspp_R5,9,18,0.16977455984631226,0.1612126482229666,0.5725061364833032,0.5065529843171438,5
zscore_kmeanspp_R5,9,19,0.18726869234510266,0.22321965406068314,0.5512139409468596,0.42873408397038776,5
zscore_kmeanspp_R5,10,11,0.27046181125069396,0.25788648256074037,0.6138835667560345,0.5534510612487793,5
zscore_kmeanspp_R5,10,12,0.14399777440116743,0.14620373949547813,0.5463047543043322,0.47118987639745075,5
zscore_kmeanspp_R5,10,13,0.13949957860150808,0.1520489254882298,0.5229580872419407,0.3872761130332947,5
zscore_kmeanspp_R5,10,14,0.1583247840599633,0.16477512376461667,0.5514162003159203,0.47481396794319153,5
zscore_kmeanspp_R5,10,15,0.20021644496530178,0.20314036327181118,0.5821464335847285,0.5147359271844228,5
zscore_kmeanspp_R5,10,16,0.42444367078803114,0.3880735302738999,0.757168940435715,0.770694355169932,5
zscore_kmeanspp_R5,10,17,0.1740813084894029,0.16627776957590476,0.5629702667735124,0.47686928510665894,5
zscore_kmeanspp_R5,10,18,0.24900231145756008,0.21840796923831143,0.6596755276056558,0.6350193421045939,5
zscore_kmeanspp_R5,10,19,0.10683208317223472,0.11502496588466338,0.47459171637960124,0.30567850172519684,5
zscore_kmeanspp_R5,11,12,0.2064143145818938,0.20124182778946073,0.5861586438948999,0.5163380901018778,5
zscore_kmeanspp_R5,11,13,0.19125819266130892,0.1960813025470692,0.5850725990219001,0.5071282784144083,5
zscore_kmeanspp_R5,11,14,0.20230055858788826,0.21123857978265137,0.5781814904097181,0.50923124452432,5
zscore_kmeanspp_R5,11,15,0.24918989527284616,0.23758664368800408,0.6262433729827651,0.5858524143695831,5
zscore_kmeanspp_R5,11,16,0.30622061236493825,0.30097468634979124,0.6567361713400672,0.6238702336947123,5
zscore_kmeanspp_R5,11,17,0.3774898596294429,0.34828399011437,0.7328912207342235,0.7561099529266357,5
zscore_kmeanspp_R5,11,18,0.21589995979891183,0.21383467234275713,0.560498085681026,0.4409897377093633,5
zscore_kmeanspp_R5,11,19,0.19241828497014066,0.19181795366555135,0.5966002838226581,0.5120678146680196,5
zscore_kmeanspp_R5,12,13,0.14438733253261765,0.16362347975201558,0.5114644787479266,0.3601496194799741,5
zscore_kmeanspp_R5,12,14,0.6418427553237845,0.5765323917673226,0.8670584342706517,0.9135913650194804,5
zscore_kmeanspp_R5,12,15,0.26783473423481413,0.2356914827466542,0.6643648671078999,0.653900941212972,5
zscore_kmeanspp_R5,12,16,0.2572938875496424,0.2382816702781723,0.6554159892626656,0.6435347199440002,5
zscore_kmeanspp_R5,12,17,0.181008827738692,0.19203740678432005,0.5379274790238348,0.4326127941409747,5
zscore_kmeanspp_R5,12,18,0.274450114333088,0.2859179033050514,0.6515060078727261,0.62700883547465,5
zscore_kmeanspp_R5,12,19,0.11989317961650539,0.146731828062222,0.43775852649652697,0.19520390530427298,5
zscore_kmeanspp_R5,13,14,0.14184055067498813,0.1524608264297541,0.5067729407742796,0.3501015529036522,5
zscore_kmeanspp_R5,13,15,0.1372926848834445,0.14909932709599952,0.4803835892903664,0.31748558084170025,5
zscore_kmeanspp_R5,13,16,0.17736647432545527,0.20569806684815856,0.5138399270986883,0.37376409272352856,5
zscore_kmeanspp_R5,13,17,0.26522003307896885,0.23791830797462424,0.6668271550790735,0.6573427120844523,5
zscore_kmeanspp_R5,13,18,0.17524220849136388,0.19205024250409017,0.5502477127653143,0.4041556976735592,5
zscore_kmeanspp_R5,13,19,0.462583183121445,0.4158738738473224,0.7823832089548137,0.7963197827339172,5
zscore_kmeanspp_R5,14,15,0.2884221618366309,0.2527623247112432,0.6774325811263429,0.6687528888384501,5
zscore_kmeanspp_R5,14,16,0.2481587589026618,0.22248849554788894,0.6496724827227629,0.6345643003781637,5
zscore_kmeanspp_R5,14,17,0.18284087472838872,0.1866660463359403,0.5340076045125824,0.40421780943870544,5
zscore_kmeanspp_R5,14,18,0.3500246945569546,0.3262602871573729,0.7178239969749034,0.7238448063532511,5
zscore_kmeanspp_R5,14,19,0.1176405689585171,0.1476864869954406,0.42163163952104105,0.19671120246251425,5
zscore_kmeanspp_R5,15,16,0.19106508764415234,0.16983817866128345,0.6016600657562796,0.5501896540323893,5
zscore_kmeanspp_R5,15,17,0.20366949044354676,0.20104524676594235,0.5910744259516358,0.5241797566413879,5
zscore_kmeanspp_R5,15,18,0.15016475993668318,0.14708195365948043,0.5370656782339239,0.4432537754376729,5
zscore_kmeanspp_R5,15,19,0.1855120589778364,0.2050656798911988,0.5283894108426411,0.3836197803417842,5
zscore_kmeanspp_R5,16,17,0.1738289100578773,0.18401947006780486,0.5157218186195138,0.3565996643155813,5
zscore_kmeanspp_R5,16,18,0.320688396625886,0.2867679673731515,0.6981773572834808,0.683295210202535,5
zscore_kmeanspp_R5,16,19,0.15562850382938986,0.1839963176826704,0.5057858271144073,0.31647446503241855,5
zscore_kmeanspp_R5,17,18,0.33513142241437244,0.32693737896537933,0.6769643067175393,0.6315562625726064,5
zscore_kmeanspp_R5,17,19,0.23001287744577573,0.19649778920513097,0.652114984451311,0.6148841778437296,5
zscore_kmeanspp_R5,18,19,0.2169216820914183,0.22922555077235163,0.6107331572357739,0.5209583441416422,5
zscore_kmeanspp_R10,0,1,0.3527690014389169,0.30378848066785347,0.7289306745020188,0.7456914385159811,10
zscore_kmeanspp_R10,0,2,0.15761420283712893,0.1399238080353721,0.5815143730564138,0.5136098861694336,10
zscore_kmeanspp_R10,0,3,0.17658423929051223,0.15922156663860088,0.5972774130147308,0.5505602558453878,10
zscore_kmeanspp_R10,0,4,0.5808105180250159,0.5093692759304366,0.8411351587241391,0.8919804096221924,10
zscore_kmeanspp_R10,0,5,0.28002405600435076,0.2471371985787,0.6796596326574132,0.6716612776120504,10
zscore_kmeanspp_R10,0,6,0.33915838021570105,0.3050781737281684,0.7111670255671232,0.7218212683995565,10
zscore_kmeanspp_R10,0,7,0.569165906582469,0.5090341828654849,0.8339637450080959,0.8816305994987488,10
zscore_kmeanspp_R10,0,8,0.5291146261569092,0.46853085492522306,0.8177159421054541,0.8585566679636637,10
zscore_kmeanspp_R10,0,9,0.3121573923892488,0.295327580121348,0.6840697662914975,0.6743127504984537,10
zscore_kmeanspp_R10,0,10,0.5563135514723567,0.4834134214125554,0.8307715645311815,0.8843833804130554,10
zscore_kmeanspp_R10,0,11,0.29022151311870076,0.2651382349714714,0.6800806399310559,0.6640933553377787,10
zscore_kmeanspp_R10,0,12,0.36820975240319315,0.3269422095101379,0.7327274346147123,0.7394934892654419,10
zscore_kmeanspp_R10,0,13,0.10575856016000008,0.1283229181324299,0.43884567060522817,0.22287848902245364,10
zscore_kmeanspp_R10,0,14,0.35296787320772105,0.31023229809699426,0.7232904961180491,0.7387035886446635,10
zscore_kmeanspp_R10,0,15,0.24045668631621198,0.23972377505637651,0.6244823973890954,0.5835930109024048,10
zscore_kmeanspp_R10,0,16,0.3200905969231944,0.27479691169995885,0.7087003406531439,0.7195320129394531,10
zscore_kmeanspp_R10,0,17,0.2085445848314325,0.22292157415346475,0.5577335078919627,0.46250012516975403,10
zscore_kmeanspp_R10,0,18,0.4160715742271953,0.3559803068678735,0.7627607524488224,0.7980401913324991,10
zscore_kmeanspp_R10,0,19,0.35380787067989106,0.3074364459387035,0.7263529667821963,0.7447901765505472,10
zscore_kmeanspp_R10,1,2,0.2929368078810233,0.25572548980119086,0.6723793946069297,0.6538025339444479,10
zscore_kmeanspp_R10,1,3,0.3222936779542806,0.29199442436891276,0.6849832311593749,0.6746175487836202,10
zscore_kmeanspp_R10,1,4,0.4792713767088991,0.4130056128417004,0.7946781602751607,0.8308813770612081,10
zscore_kmeanspp_R10,1,5,0.4727467638167226,0.415786875537645,0.786482258885397,0.8184387485186259,10
zscore_kmeanspp_R10,1,6,0.3504205650058412,0.3091499567084618,0.7137920004221066,0.7159364819526672,10
zscore_kmeanspp_R10,1,7,0.5408284750644898,0.46993246089882657,0.8236243340005694,0.8641220927238464,10
zscore_kmeanspp_R10,1,8,0.36889379024667235,0.32800673748653864,0.7322195877206579,0.7356625199317932,10
zscore_kmeanspp_R10,1,9,0.24010277593451881,0.21059305167425713,0.6445841206609044,0.6242874066034952,10
zscore_kmeanspp_R10,1,10,0.4984892416112555,0.4293727478971961,0.8035929618136509,0.8451433380444845,10
zscore_kmeanspp_R10,1,11,0.3214768375323287,0.31053582479670133,0.6636063944739223,0.6269668738047282,10
zscore_kmeanspp_R10,1,12,0.38272438235644257,0.34140674478546806,0.7350215395235693,0.7587768038113912,10
zscore_kmeanspp_R10,1,13,0.16295937000346464,0.1756577096568123,0.5216510959929561,0.38206187387307483,10
zscore_kmeanspp_R10,1,14,0.5174558483133807,0.4756821299607677,0.8052670977869087,0.8378808895746866,10
zscore_kmeanspp_R10,1,15,0.21062717635067993,0.18815143813747315,0.614591474547747,0.5765797396500906,10
zscore_kmeanspp_R10,1,16,0.5969240827522029,0.5276699952563352,0.8467456577441704,0.8904367486635844,10
zscore_kmeanspp_R10,1,17,0.19168128493231182,0.1985079177871991,0.5549073729036201,0.4266396040717761,10
zscore_kmeanspp_R10,1,18,0.5043728667026884,0.4374620711134226,0.805607860854348,0.8528736035029093,10
zscore_kmeanspp_R10,1,19,0.5143119037744623,0.45191695424485157,0.8047702432498683,0.844357411066691,10
zscore_kmeanspp_R10,2,3,0.44188485640368375,0.37914183507123445,0.7703784558596408,0.8017351826032003,10
zscore_kmeanspp_R10,2,4,0.16160901099706762,0.14366888620681684,0.5778231395710562,0.509073535601298,10
zscore_kmeanspp_R10,2,5,0.3833248496294137,0.3346394252313481,0.738850177471604,0.7591509024302164,10
zscore_kmeanspp_R10,2,6,0.22094114695639733,0.18452038999251194,0.6342007402253214,0.6190780798594157,10
zscore_kmeanspp_R10,2,7,0.23908394516566067,0.20516807652856303,0.6453305017021664,0.616570234298706,10
zscore_kmeanspp_R10,2,8,0.10550197462987343,0.0915094588933277,0.5185171750082168,0.40260188778241474,10
zscore_kmeanspp_R10,2,9,0.3794953578531674,0.34117275553238996,0.7405627866944113,0.7685867547988892,10
zscore_kmeanspp_R10,2,10,0.1728663066846723,0.14947017721022443,0.5741417992070114,0.5022825598716736,10
zscore_kmeanspp_R10,2,11,0.14834110932951175,0.14064953044766634,0.5374460137866142,0.44238806267579395,10
zscore_kmeanspp_R10,2,12,0.277824484389313,0.24722551182649224,0.6686815657073637,0.6615622838338217,10
zscore_kmeanspp_R10,2,13,0.16598090785065187,0.18944017337444644,0.4874230947222396,0.3149261524279912,10
zscore_kmeanspp_R10,2,14,0.1891405257398803,0.17640244380818598,0.5861861247874353,0.5242001513640085,10
zscore_kmeanspp_R10,2,15,0.4048984240245199,0.3581135327765146,0.7576778865654711,0.7834457357724508,10
zscore_kmeanspp_R10,2,16,0.24007729010731912,0.21755868688596702,0.6230742764555804,0.58377738793691,10
zscore_kmeanspp_R10,2,17,0.11577195543203633,0.11569001620065573,0.4851388829346955,0.3410993218421936,10
zscore_kmeanspp_R10,2,18,0.2047639126577545,0.18561288971438547,0.5914404714402076,0.5329699118932089,10
zscore_kmeanspp_R10,2,19,0.1901709514070478,0.16929306414972362,0.5886308249873863,0.5327673355738322,10
zscore_kmeanspp_R10,3,4,0.23146195501047082,0.2036022794259317,0.6427824733462824,0.6170640389124552,10
zscore_kmeanspp_R10,3,5,0.4825155414793119,0.4302169685914326,0.7933601766691619,0.8391900261243185,10
zscore_kmeanspp_R10,3,6,0.38156766176719353,0.3280580041367763,0.7426953039551599,0.7731257081031799,10
zscore_kmeanspp_R10,3,7,0.2974633207992615,0.26366104354344116,0.6837696749450107,0.6764440933863322,10
zscore_kmeanspp_R10,3,8,0.17141834220326338,0.14841641070244427,0.5883516191192264,0.5335437953472137,10
zscore_kmeanspp_R10,3,9,0.42748230400476267,0.3663245344695114,0.7695925023331278,0.8082366188367208,10
zscore_kmeanspp_R10,3,10,0.21156715414574712,0.18696911352795068,0.6234205357015268,0.5940115451812744,10
zscore_kmeanspp_R10,3,11,0.27795788621076395,0.26560034721654846,0.6576353461438262,0.6367504994074503,10
zscore_kmeanspp_R10,3,12,0.4884753619526224,0.4252229726697036,0.7979110124730275,0.8385618726412455,10
zscore_kmeanspp_R10,3,13,0.17044877440525202,0.20046606284550889,0.49664788072852945,0.35642458995183307,10
zscore_kmeanspp_R10,3,14,0.26943585728418634,0.25912886874393826,0.646083478157637,0.6123732030391693,10
zscore_kmeanspp_R10,3,15,0.5611990323478547,0.4908961520119526,0.8312838083680417,0.8723047773043314,10
zscore_kmeanspp_R10,3,16,0.34000661776276025,0.31173824404795825,0.6984906394583846,0.684954305489858,10
zscore_kmeanspp_R10,3,17,0.18710380108346075,0.18574842896642116,0.5872073147540515,0.5169423421223959,10
zscore_kmeanspp_R10,3,18,0.2654267943509542,0.2402292822909018,0.6555456990754328,0.6294458905855814,10
zscore_kmeanspp_R10,3,19,0.34523322646322463,0.30696783687277857,0.7111681248028245,0.7134524385134379,10
zscore_kmeanspp_R10,4,5,0.3216804730755906,0.279907395875344,0.7040505736361508,0.7106644511222839,10
zscore_kmeanspp_R10,4,6,0.4791551221830188,0.4312688105812394,0.7863195720015873,0.8159414529800415,10
zscore_kmeanspp_R10,4,7,0.6341877969797889,0.562652055731894,0.862502102288279,0.911429226398468,10
zscore_kmeanspp_R10,4,8,0.5851288592382048,0.5224855029729544,0.8404261516967253,0.8815999229749044,10
zscore_kmeanspp_R10,4,9,0.3523665687452939,0.33603574396889396,0.6935078040238623,0.6721094250679016,10
zscore_kmeanspp_R10,4,10,0.7863877072638603,0.7209858475853018,0.9246517896106837,0.9610071182250977,10
zscore_kmeanspp_R10,4,11,0.40947940370643066,0.37440766204647985,0.7467492852219851,0.7511138916015625,10
zscore_kmeanspp_R10,4,12,0.4011488019886657,0.35176420423971755,0.7493720616055657,0.7708112200101217,10
zscore_kmeanspp_R10,4,13,0.10872793768154082,0.13304189227334712,0.43992182235691524,0.2312251745412747,10
zscore_kmeanspp_R10,4,14,0.43237177101821855,0.3775071286572118,0.7687515870215439,0.7908692757288615,10
zscore_kmeanspp_R10,4,15,0.2805717587617613,0.2712055898203809,0.6471431413738028,0.6066958705584208,10
zscore_kmeanspp_R10,4,16,0.4623406571574703,0.4037991525567587,0.7844882453230269,0.8170428474744161,10
zscore_kmeanspp_R10,4,17,0.20554501564100722,0.20734124998074446,0.5706462296765059,0.491388867298762,10
zscore_kmeanspp_R10,4,18,0.5891694731279402,0.5227370758368334,0.8427312489625963,0.8860655426979065,10
zscore_kmeanspp_R10,4,19,0.581092409049421,0.5045914453090263,0.8412967463722474,0.8784747918446859,10
zscore_kmeanspp_R10,5,6,0.31449371235216755,0.2731858055656831,0.6995514019102518,0.7290807167689005,10
zscore_kmeanspp_R10,5,7,0.4797767319900842,0.4153033639245066,0.7938328480207711,0.8292475740114847,10
zscore_kmeanspp_R10,5,8,0.273483674622413,0.24267640538423713,0.6628622119040631,0.6426439682642618,10
zscore_kmeanspp_R10,5,9,0.4190107875033277,0.3659763710156355,0.7620638370141241,0.7970942457516988,10
zscore_kmeanspp_R10,5,10,0.3722148015044617,0.32039532052649433,0.7244545867258495,0.732539971669515,10
zscore_kmeanspp_R10,5,11,0.2628861376403381,0.246985561810924,0.6531757469031783,0.6388603349526724,10
zscore_kmeanspp_R10,5,12,0.6098114079479504,0.5362293839568946,0.85306846149872,0.905076245466868,10
zscore_kmeanspp_R10,5,13,0.1844936886563835,0.21504769151760017,0.536258839229084,0.42884819706281024,10
zscore_kmeanspp_R10,5,14,0.4281139001856629,0.39575923009176867,0.7583901912999891,0.7681150237719218,10
zscore_kmeanspp_R10,5,15,0.41450777746647505,0.36027980277559774,0.7604017926335819,0.7935243248939514,10
zscore_kmeanspp_R10,5,16,0.44298115769063545,0.390856115004748,0.7698200441233211,0.8006306886672974,10
zscore_kmeanspp_R10,5,17,0.16505856485927098,0.18392934832468863,0.5028695547985486,0.387539267539978,10
zscore_kmeanspp_R10,5,18,0.380915271580405,0.334152632349504,0.7308818178720335,0.7445006569226583,10
zscore_kmeanspp_R10,5,19,0.44173905703297467,0.3851428830839118,0.7703103032461529,0.8142539064089457,10
zscore_kmeanspp_R10,6,7,0.4429779378452391,0.3818223520013998,0.7710841651799504,0.8069950342178345,10
zscore_kmeanspp_R10,6,8,0.31835547184498175,0.2918823597887052,0.6871476262554645,0.6731918255488077,10
zscore_kmeanspp_R10,6,9,0.46174801140695265,0.41738141571956594,0.7657132995428279,0.7911023100217184,10
zscore_kmeanspp_R10,6,10,0.429626735512918,0.38110280797492807,0.7611415782606353,0.7808598279953003,10
zscore_kmeanspp_R10,6,11,0.5042569568545635,0.45495038022908524,0.7947408167101414,0.809974213441213,10
zscore_kmeanspp_R10,6,12,0.3863982360871656,0.3360305871289431,0.7390183605339208,0.7731157541275024,10
zscore_kmeanspp_R10,6,13,0.1780231961587346,0.205558918575383,0.5304043098833381,0.4063815375169118,10
zscore_kmeanspp_R10,6,14,0.33285685209936805,0.29726488339760854,0.7054608930410685,0.7085753480593363,10
zscore_kmeanspp_R10,6,15,0.4098045639989698,0.3600607145466565,0.7425381132498574,0.7640302975972494,10
zscore_kmeanspp_R10,6,16,0.3298199343236773,0.28407988740219375,0.7119331928510106,0.7280631065368652,10
zscore_kmeanspp_R10,6,17,0.2891546683172146,0.26006048124919046,0.6741755457430448,0.6640812357266744,10
zscore_kmeanspp_R10,6,18,0.3192188988559608,0.27147619185042987,0.7066579607199115,0.7248201767603556,10
zscore_kmeanspp_R10,6,19,0.44546078833294744,0.3854405583029914,0.7711896918072864,0.79767906665802,10
zscore_kmeanspp_R10,7,8,0.4198972227081268,0.3719104062196721,0.7603853040980606,0.7895804444948832,10
zscore_kmeanspp_R10,7,9,0.39445932536724965,0.3555805355309622,0.7379938728602004,0.7457473675409952,10
zscore_kmeanspp_R10,7,10,0.588595328364733,0.5155017213929866,0.8407823040639844,0.892844041188558,10
